S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
4860426	4860584	52814	52972	NC_057010.1	NODE_1_length_337856_cov_21.808816	96.86		True
CONTIG	NODE_161_length_83138_cov_20.718400	83138	unaligned
CONTIG	NODE_162_length_83021_cov_20.331477	83021	unaligned
3623487	3623554	82	15	NC_057005.1	NODE_163_length_82928_cov_20.544713	100.0		True
CONTIG	NODE_163_length_82928_cov_20.544713	82928	correct_unaligned
CONTIG	NODE_164_length_82848_cov_22.272547	82848	unaligned
2658691	2658783	60851	60759	NC_057011.1	NODE_165_length_82189_cov_21.092703	95.7		True
CONTIG	NODE_165_length_82189_cov_21.092703	82189	correct_unaligned
CONTIG	NODE_166_length_82178_cov_21.697080	82178	unaligned
CONTIG	NODE_167_length_81962_cov_20.901789	81962	unaligned
CONTIG	NODE_168_length_81924_cov_28.029384	81924	unaligned
CONTIG	NODE_169_length_81760_cov_21.184751	81760	unaligned
CONTIG	NODE_170_length_81687_cov_21.819458	81687	unaligned
CONTIG	NODE_171_length_81474_cov_32.956215	81474	unaligned
CONTIG	NODE_172_length_81394_cov_21.016405	81394	unaligned
CONTIG	NODE_173_length_81393_cov_21.313628	81393	unaligned
CONTIG	NODE_174_length_81272_cov_20.646160	81272	unaligned
CONTIG	NODE_175_length_81165_cov_20.121041	81165	unaligned
CONTIG	NODE_176_length_81054_cov_20.875989	81054	unaligned
CONTIG	NODE_177_length_80829_cov_19.604493	80829	unaligned
2787067	2787177	58303	58413	NC_057010.1	NODE_178_length_80596_cov_46.199990	95.5		True
CONTIG	NODE_178_length_80596_cov_46.199990	80596	correct_unaligned
CONTIG	NODE_179_length_80471_cov_21.437321	80471	unaligned
CONTIG	NODE_180_length_80335_cov_21.854195	80335	unaligned
CONTIG	NODE_181_length_80198_cov_20.823542	80198	unaligned
CONTIG	NODE_182_length_79981_cov_20.913208	79981	unaligned
CONTIG	NODE_183_length_79749_cov_20.712057	79749	unaligned
CONTIG	NODE_184_length_79735_cov_21.703482	79735	unaligned
CONTIG	NODE_185_length_79532_cov_21.683796	79532	unaligned
2658668	2658770	52698	52800	NC_057011.1	NODE_186_length_79521_cov_20.454031	99.03		True
CONTIG	NODE_186_length_79521_cov_20.454031	79521	correct_unaligned
CONTIG	NODE_187_length_79189_cov_22.169203	79189	unaligned
CONTIG	NODE_188_length_78927_cov_18.720748	78927	unaligned
894564	894643	22693	22772	NC_057004.1	NODE_189_length_78545_cov_22.244673	100.0		True
CONTIG	NODE_189_length_78545_cov_22.244673	78545	correct_unaligned
CONTIG	NODE_190_length_78161_cov_21.608780	78161	unaligned
CONTIG	NODE_191_length_77933_cov_23.194706	77933	unaligned
CONTIG	NODE_192_length_77903_cov_19.848033	77903	unaligned
CONTIG	NODE_193_length_77816_cov_21.007718	77816	unaligned
CONTIG	NODE_194_length_77813_cov_22.239349	77813	unaligned
CONTIG	NODE_195_length_77440_cov_20.174748	77440	unaligned
CONTIG	NODE_196_length_76993_cov_33.564941	76993	unaligned
CONTIG	NODE_197_length_76865_cov_34.293848	76865	unaligned
CONTIG	NODE_198_length_76564_cov_21.711245	76564	unaligned
CONTIG	NODE_199_length_76528_cov_21.028371	76528	unaligned
CONTIG	NODE_200_length_76501_cov_20.568473	76501	unaligned
CONTIG	NODE_201_length_76445_cov_21.203632	76445	unaligned
CONTIG	NODE_202_length_76412_cov_20.217043	76412	unaligned
CONTIG	NODE_203_length_76357_cov_22.312900	76357	unaligned
CONTIG	NODE_204_length_75952_cov_21.345555	75952	unaligned
CONTIG	NODE_205_length_75603_cov_19.665771	75603	unaligned
CONTIG	NODE_206_length_75505_cov_20.025203	75505	unaligned
CONTIG	NODE_207_length_75336_cov_20.649145	75336	unaligned
CONTIG	NODE_208_length_75290_cov_19.143459	75290	unaligned
2658715	2658791	14321	14397	NC_057011.1	NODE_209_length_75277_cov_22.947021	100.0		True
CONTIG	NODE_209_length_75277_cov_22.947021	75277	correct_unaligned
CONTIG	NODE_210_length_75251_cov_21.215979	75251	unaligned
3764600	3764694	73909	74003	NC_057007.1	NODE_211_length_75088_cov_21.227540	95.79		True
CONTIG	NODE_211_length_75088_cov_21.227540	75088	correct_unaligned
1316781	1316854	53804	53731	NC_057015.1	NODE_212_length_75041_cov_20.929379	100.0		True
CONTIG	NODE_212_length_75041_cov_20.929379	75041	correct_unaligned
CONTIG	NODE_213_length_74997_cov_33.823011	74997	unaligned
CONTIG	NODE_214_length_74966_cov_21.390191	74966	unaligned
CONTIG	NODE_215_length_74916_cov_20.081375	74916	unaligned
CONTIG	NODE_216_length_74805_cov_21.683813	74805	unaligned
CONTIG	NODE_217_length_74783_cov_19.243715	74783	unaligned
CONTIG	NODE_218_length_74661_cov_21.034056	74661	unaligned
CONTIG	NODE_219_length_74646_cov_22.311094	74646	unaligned
CONTIG	NODE_220_length_74627_cov_21.007230	74627	unaligned
CONTIG	NODE_221_length_74479_cov_23.653827	74479	unaligned
CONTIG	NODE_222_length_74455_cov_23.851394	74455	unaligned
CONTIG	NODE_223_length_74345_cov_20.815304	74345	unaligned
CONTIG	NODE_224_length_74301_cov_20.517151	74301	unaligned
CONTIG	NODE_225_length_74255_cov_20.469438	74255	unaligned
CONTIG	NODE_226_length_74115_cov_20.670223	74115	unaligned
894897	895018	36194	36315	NC_057004.1	NODE_227_length_73974_cov_21.673370	97.54		True
CONTIG	NODE_227_length_73974_cov_21.673370	73974	correct_unaligned
CONTIG	NODE_228_length_73919_cov_20.248829	73919	unaligned
CONTIG	NODE_229_length_73883_cov_19.458310	73883	unaligned
CONTIG	NODE_230_length_73715_cov_19.703346	73715	unaligned
CONTIG	NODE_231_length_73629_cov_21.724902	73629	unaligned
894905	895018	10928	10815	NC_057004.1	NODE_232_length_73229_cov_35.198477	97.37		True
CONTIG	NODE_232_length_73229_cov_35.198477	73229	correct_unaligned
CONTIG	NODE_233_length_73182_cov_20.002216	73182	unaligned
CONTIG	NODE_234_length_73090_cov_20.911687	73090	unaligned
CONTIG	NODE_235_length_72933_cov_22.480304	72933	unaligned
CONTIG	NODE_236_length_72859_cov_20.077821	72859	unaligned
CONTIG	NODE_237_length_72831_cov_19.488482	72831	unaligned
CONTIG	NODE_238_length_72812_cov_19.785647	72812	unaligned
CONTIG	NODE_239_length_72744_cov_19.511855	72744	unaligned
CONTIG	NODE_240_length_72724_cov_29.384310	72724	unaligned
CONTIG	NODE_241_length_72643_cov_20.624590	72643	unaligned
CONTIG	NODE_242_length_72620_cov_20.872600	72620	unaligned
CONTIG	NODE_243_length_72499_cov_20.087211	72499	unaligned
CONTIG	NODE_244_length_72464_cov_21.453894	72464	unaligned
CONTIG	NODE_245_length_72426_cov_20.343709	72426	unaligned
CONTIG	NODE_246_length_72217_cov_20.810133	72217	unaligned
CONTIG	NODE_247_length_72190_cov_21.172174	72190	unaligned
CONTIG	NODE_248_length_72032_cov_21.576569	72032	unaligned
5131720	5131797	33694	33771	NC_057004.1	NODE_249_length_71982_cov_19.420583	98.72		True
CONTIG	NODE_249_length_71982_cov_19.420583	71982	correct_unaligned
CONTIG	NODE_250_length_71951_cov_28.839441	71951	unaligned
894757	894886	39725	39595	NC_057004.1	NODE_251_length_71927_cov_23.973431	96.18		True
CONTIG	NODE_251_length_71927_cov_23.973431	71927	correct_unaligned
CONTIG	NODE_252_length_71892_cov_21.080610	71892	unaligned
CONTIG	NODE_253_length_71855_cov_20.321742	71855	unaligned
CONTIG	NODE_254_length_71670_cov_20.705404	71670	unaligned
CONTIG	NODE_255_length_71540_cov_21.796902	71540	unaligned
CONTIG	NODE_256_length_71101_cov_22.007110	71101	unaligned
894882	894966	70950	71034	NC_057004.1	NODE_257_length_71034_cov_19.801401	98.82		True
CONTIG	NODE_257_length_71034_cov_19.801401	71034	correct_unaligned
CONTIG	NODE_258_length_71004_cov_20.431387	71004	unaligned
CONTIG	NODE_259_length_70899_cov_35.268787	70899	unaligned
CONTIG	NODE_260_length_70895_cov_20.327572	70895	unaligned
CONTIG	NODE_261_length_70768_cov_20.693554	70768	unaligned
2658698	2658776	23695	23617	NC_057011.1	NODE_262_length_70678_cov_27.674566	100.0		True
CONTIG	NODE_262_length_70678_cov_27.674566	70678	correct_unaligned
CONTIG	NODE_263_length_70551_cov_20.791696	70551	unaligned
CONTIG	NODE_264_length_70368_cov_19.307991	70368	unaligned
CONTIG	NODE_265_length_70285_cov_22.554652	70285	unaligned
CONTIG	NODE_266_length_70153_cov_23.036418	70153	unaligned
2078007	2078083	70076	70152	NC_057012.1	NODE_267_length_70152_cov_21.721712	100.0		True
CONTIG	NODE_267_length_70152_cov_21.721712	70152	correct_unaligned
1373190	1373313	59503	59626	NC_057007.1	NODE_268_length_69960_cov_21.307314	96.77		True
CONTIG	NODE_268_length_69960_cov_21.307314	69960	correct_unaligned
CONTIG	NODE_269_length_69882_cov_22.247461	69882	unaligned
CONTIG	NODE_270_length_69863_cov_21.462270	69863	unaligned
CONTIG	NODE_271_length_69846_cov_21.190500	69846	unaligned
CONTIG	NODE_272_length_69802_cov_36.011775	69802	unaligned
CONTIG	NODE_273_length_69780_cov_24.122965	69780	unaligned
894795	894885	62233	62143	NC_057004.1	NODE_274_length_69763_cov_24.552335	98.9		True
CONTIG	NODE_274_length_69763_cov_24.552335	69763	correct_unaligned
CONTIG	NODE_275_length_69758_cov_20.835063	69758	unaligned
CONTIG	NODE_276_length_69758_cov_19.884215	69758	unaligned
CONTIG	NODE_277_length_69684_cov_20.923916	69684	unaligned
CONTIG	NODE_278_length_69540_cov_23.907793	69540	unaligned
CONTIG	NODE_279_length_69434_cov_21.942616	69434	unaligned
CONTIG	NODE_280_length_69373_cov_26.349530	69373	unaligned
CONTIG	NODE_281_length_69342_cov_20.304699	69342	unaligned
894591	894695	2251	2356	NC_057004.1	NODE_282_length_69097_cov_18.478571	96.23		True
CONTIG	NODE_282_length_69097_cov_18.478571	69097	correct_unaligned
CONTIG	NODE_283_length_69086_cov_21.073744	69086	unaligned
CONTIG	NODE_284_length_68958_cov_20.660545	68958	unaligned
CONTIG	NODE_285_length_68951_cov_20.539681	68951	unaligned
CONTIG	NODE_286_length_68861_cov_19.025108	68861	unaligned
894943	895018	4856	4931	NC_057004.1	NODE_287_length_68846_cov_20.475970	98.68		True
CONTIG	NODE_287_length_68846_cov_20.475970	68846	correct_unaligned
CONTIG	NODE_288_length_68752_cov_27.465118	68752	unaligned
CONTIG	NODE_289_length_68704_cov_27.775453	68704	unaligned
CONTIG	NODE_290_length_68653_cov_18.643811	68653	unaligned
CONTIG	NODE_291_length_68480_cov_20.093446	68480	unaligned
CONTIG	NODE_292_length_68432_cov_20.851628	68432	unaligned
CONTIG	NODE_293_length_68334_cov_36.060712	68334	unaligned
CONTIG	NODE_294_length_68333_cov_21.233064	68333	unaligned
CONTIG	NODE_295_length_68262_cov_21.141615	68262	unaligned
CONTIG	NODE_296_length_68261_cov_19.895239	68261	unaligned
269	333	22044	22108	NC_057020.1	NODE_297_length_68040_cov_21.025396	100.0		True
CONTIG	NODE_297_length_68040_cov_21.025396	68040	correct_unaligned
894704	894805	67847	67948	NC_057004.1	NODE_298_length_67948_cov_34.852662	97.06		True
CONTIG	NODE_298_length_67948_cov_34.852662	67948	correct_unaligned
2658676	2658754	47033	46955	NC_057011.1	NODE_299_length_67864_cov_27.283048	100.0		True
CONTIG	NODE_299_length_67864_cov_27.283048	67864	correct_unaligned
CONTIG	NODE_300_length_67724_cov_20.362869	67724	unaligned
CONTIG	NODE_301_length_67717_cov_20.871393	67717	unaligned
CONTIG	NODE_302_length_67710_cov_21.178744	67710	unaligned
CONTIG	NODE_303_length_67637_cov_19.281276	67637	unaligned
CONTIG	NODE_304_length_67620_cov_20.570052	67620	unaligned
CONTIG	NODE_305_length_67582_cov_20.639153	67582	unaligned
2658669	2658819	33486	33336	NC_057011.1	NODE_306_length_67307_cov_19.082612	96.03		True
CONTIG	NODE_306_length_67307_cov_19.082612	67307	correct_unaligned
CONTIG	NODE_307_length_67126_cov_21.207236	67126	unaligned
CONTIG	NODE_308_length_67113_cov_19.616863	67113	unaligned
CONTIG	NODE_309_length_67085_cov_35.272027	67085	unaligned
CONTIG	NODE_310_length_67039_cov_29.570801	67039	unaligned
CONTIG	NODE_311_length_66903_cov_20.171580	66903	unaligned
CONTIG	NODE_312_length_66887_cov_24.330040	66887	unaligned
CONTIG	NODE_313_length_66774_cov_20.088250	66774	unaligned
CONTIG	NODE_314_length_66647_cov_21.690281	66647	unaligned
CONTIG	NODE_315_length_66614_cov_18.583284	66614	unaligned
2658742	2658815	1	74	NC_057011.1	NODE_316_length_66591_cov_19.540578	100.0		True
CONTIG	NODE_316_length_66591_cov_19.540578	66591	correct_unaligned
CONTIG	NODE_317_length_66585_cov_21.750887	66585	unaligned
CONTIG	NODE_318_length_66552_cov_21.618323	66552	unaligned
CONTIG	NODE_319_length_66542_cov_36.369789	66542	unaligned
CONTIG	NODE_320_length_66527_cov_22.006381	66527	unaligned
1050633	1050709	66512	66436	NC_057004.1	NODE_321_length_66512_cov_20.363619	100.0		True
CONTIG	NODE_321_length_66512_cov_20.363619	66512	correct_unaligned
CONTIG	NODE_322_length_66497_cov_21.536585	66497	unaligned
CONTIG	NODE_323_length_66419_cov_20.286018	66419	unaligned
CONTIG	NODE_324_length_66344_cov_18.917168	66344	unaligned
CONTIG	NODE_325_length_66291_cov_20.015254	66291	unaligned
CONTIG	NODE_326_length_66141_cov_20.393058	66141	unaligned
22373	22438	10522	10457	NC_057009.1	NODE_327_length_66107_cov_36.224186	100.0		True
CONTIG	NODE_327_length_66107_cov_36.224186	66107	correct_unaligned
CONTIG	NODE_328_length_66101_cov_22.740594	66101	unaligned
CONTIG	NODE_329_length_66003_cov_32.305297	66003	unaligned
CONTIG	NODE_330_length_65714_cov_20.711108	65714	unaligned
